x,y,z,yaw,velocity,change_flag,look_ahead
-18.7418,-52.9745,2.3407,-1.5315,4.796806012433779,0,0.4
-18.7603,-53.5093,2.3531,-1.5085,4.8540348038476,0,0.4
-18.7318,-54.0342,2.3566,-1.4743,4.8623514161087,0,0.4
-18.6976,-54.5414,2.3826,-1.4442,5.013013717540364,0,0.3
-18.6645,-55.0648,2.4027,-1.4331,5.076108895742713,0,0.3
-18.616,-55.6039,2.4112,-1.4445,5.143107691589998,0,0.3
-18.5629,-56.1488,2.4381,-1.4709999999999999,5.194336381406364,0,0.3
-18.5488,-56.7023,2.4459999999999997,-1.4899,5.2126634664982,0,0.3
-18.5317,-57.2605,2.4542,-1.5049,5.203116121103687,0,0.3
-18.5454,-57.8323,2.4764,-1.5202,5.16063144997031,0,0.3
-18.5127,-58.3395,2.508,-1.5203,5.05090052199375,0,0.3
-18.5031,-58.8733,2.5219,-1.5119999999999998,4.984334545084604,0,0.3
-18.496,-59.4155,2.5282,-1.5038,5.003161673190407,0,0.3
-18.5006,-59.9166,2.537,-1.506,5.068741876260991,0,0.3
-18.4896,-60.4389,2.5726,-1.5104,5.1033272493804205,0,0.3
-18.4716,-60.9762,2.5741,-1.5163,5.177221074900794,0,0.3
-18.4858,-61.5205,2.6137,-1.5221,5.2191401436575555,0,0.3
-18.4844,-62.0583,2.6272,-1.5219999999999998,5.085615926607083,0,0.3
-18.4948,-62.6112,2.6345,-1.5174,5.002427073836547,0,0.3
-18.4799,-63.1543,2.6376,-1.5134,4.831285496474925,0,0.4
-18.5083,-63.6598,2.6676,-1.5092,4.732329815274741,0,0.4
-18.5149,-64.1626,2.7076,-1.507,4.700436158817244,0,0.4
-18.4708,-64.6791,2.7262,-1.5078,4.682631471951141,0,0.4
-18.4586,-65.1821,2.7185,-1.5117,4.648156809992718,0,0.5
-18.4711,-65.7435,2.7396,-1.5146,4.720949030001337,0,0.4
-18.4366,-66.2453,2.7408,-1.5194,4.832315495908595,0,0.4
-18.4527,-66.7706,2.7453,-1.5208,4.872756112653281,0,0.4
-18.4705,-67.3143,2.7882,-1.5238,4.918042186922455,0,0.4
-18.4597,-67.8751,2.8232,-1.5258,4.935667586900251,0,0.4
-18.4433,-68.4388,2.8545,-1.5145,4.990380204796577,0,0.3
-18.4383,-68.9403,2.8546,-1.5053,4.907501620906665,0,0.4
-18.4353,-69.459,2.8841,-1.5037,4.850172813411634,0,0.4
-18.4134,-70.0316,2.8974,-1.5028,4.867267279793683,0,0.4
-18.3969,-70.581,2.9115,-1.5041,4.892733568780644,0,0.4
-18.3853,-71.1477,2.9619999999999997,-1.5075,4.822496328841162,0,0.4
-18.3881,-71.6504,2.9728,-1.5077,4.824307673320598,0,0.4
-18.3666,-72.2028,2.963,-1.5089,4.732630869079391,0,0.4
-18.3521,-72.7312,2.9857,-1.5101,4.743594778967214,0,0.4
-18.3258,-73.2906,3.0434,-1.5115,4.676013435003245,0,0.4
-18.348,-73.8184,3.0536,-1.5126,4.669948656058831,0,0.4
-18.3544,-74.3518,3.0705,-1.5148,4.731405592022297,0,0.4
-18.3009,-74.9143,3.0665,-1.5154,4.802507328736008,0,0.4
-18.3323,-75.4511,3.1196,-1.5134,4.885476982419145,0,0.4
-18.3298,-75.9894,3.1225,-1.5119,4.953670985507133,0,0.3
-18.3132,-76.5219,3.1581,-1.5118,4.9907345779240835,0,0.3
-18.3013,-77.079,3.1888,-1.5107,4.979459418222847,0,0.3
-18.316,-77.6122,3.1888,-1.5091,5.089605624756311,0,0.3
-18.3057,-78.1266,3.1952,-1.5061,5.166265115080243,0,0.3
-18.3155,-78.6665,3.2316,-1.5,5.239577243429448,0,0.3
-18.2839,-79.2379,3.2345,-1.4915,5.3559944591107005,0,0.2
-18.2796,-79.7784,3.2275,-1.4892,5.451792149625727,0,0.2
-18.2606,-80.298,3.2597,-1.4909999999999999,5.48919416077309,0,0.2
-18.2503,-80.8478,3.2706,-1.4839,5.333414083593185,0,0.2
-18.2112,-81.3725,3.3019,-1.4731,5.262729788117399,0,0.2
-18.1822,-81.9252,3.3292,-1.4638,5.1538841022216415,0,0.3
-18.1395,-82.4584,3.3559,-1.4638,5.061155063272894,0,0.3
-18.1091,-82.9934,3.3867,-1.4744,4.930419680417247,0,0.4
-18.1114,-83.5472,3.3782,-1.4923,4.932053564317826,0,0.4
-18.0958,-84.0917,3.3875,-1.51,4.962486221062992,0,0.3
-18.0814,-84.6184,3.4098,-1.5242,5.056299436913732,0,0.3
-18.0719,-85.1224,3.4426,-1.5404,5.087575338445544,0,0.3
-18.0872,-85.6803,3.4699,-1.5539,5.158243877859858,0,0.3
-18.1164,-86.1984,3.4688,-1.5563,5.244824691833926,0,0.3
-18.1197,-86.7277,3.4955,-1.5557,5.2036496006789905,0,0.3
-18.1466,-87.2294,3.4864,-1.5532,5.126193175187766,0,0.3
-18.1596,-87.7486,3.5255,-1.5519,5.0573239670204835,0,0.3
-18.1775,-88.3028,3.5489,-1.55,5.048665977911232,0,0.3
-18.1821,-88.8732,3.5904,-1.5383,5.062643423192409,0,0.3
-18.1797,-89.4225,3.5941,-1.5261,5.084951584661835,0,0.3
-18.2002,-89.9693,3.6264,-1.518,5.169601427818434,0,0.3
-18.1795,-90.491,3.6568,-1.5108,5.302105657692829,0,0.2
-18.1914,-91.0153,3.6585,-1.5032,5.361980257437882,0,0.2
-18.1781,-91.5459,3.6752,-1.4967,5.355454383060693,0,0.2
-18.1596,-92.0772,3.7006,-1.4909999999999999,5.3310457648059995,0,0.2
-18.1301,-92.6136,3.7421,-1.4856,5.177025752928884,0,0.3
-18.1024,-93.1579,3.7403,-1.48,4.892947365157757,0,0.4
-18.0917,-93.6929,3.7684,-1.4659,4.650168994006842,0,0.4
-18.0371,-94.2326,3.7848,-1.4219,4.439276059594991,0,0.5
-17.987000000000002,-94.7455,3.8065,-1.3723,4.228532043453187,0,0.6
-17.8753,-95.2615,3.8466,-1.3091,4.1018422124066864,0,0.6
-17.7083,-95.8037,3.8566,-1.1903,4.111882700690601,0,0.6
-17.5229,-96.2898,3.8633,-1.0429,4.154632217776179,0,0.6
-17.2966,-96.7385,3.897,-0.9174,4.27139675355129,0,0.6
-16.9668,-97.146,3.9002,-0.7918,4.447170556382761,0,0.5
-16.607,-97.5039,3.8893,-0.6881,4.7958552260400396,0,0.4
-16.1742,-97.8245,3.9041,-0.5725,4.97050158888136,0,0.3
-15.722000000000001,-98.1263,3.9042,-0.4731,5.059850315461618,0,0.3
-15.2697,-98.3774,3.9184,-0.4131,5.101857606490698,0,0.3
-14.7708,-98.601,3.9207,-0.3996,5.058730104271695,0,0.3
-14.3078,-98.8464,3.9653,-0.4572,4.798967035657877,0,0.4
-13.8582,-99.1299,4.0011,-0.5522,4.725580533908349,0,0.4
-13.442,-99.4529,3.9682,-0.6548,4.807032483405315,0,0.4
-12.9887,-99.8354,3.9813,-0.7532,4.850487687074678,0,0.4
-12.6289,-100.2614,4.0177,-0.8490000000000001,4.937510954502621,0,0.4
-12.3187,-100.7185,4.045,-0.9416,5.024333599892177,0,0.3
-12.0564,-101.1957,4.0623,-1.0277,4.998703161826339,0,0.3
-11.7902,-101.6868,4.0249,-1.1119,4.978293524568988,0,0.3
-11.6076,-102.1567,4.0784,-1.1827,4.990972377518576,0,0.3
-11.4279,-102.6735,4.0891,-1.2516,4.976743452688416,0,0.3
-11.3042,-103.1978,4.1026,-1.3095,5.031964869075175,0,0.3
-11.2206,-103.7486,4.1396,-1.3648,5.110439108992965,0,0.3
-11.1317,-104.2463,4.1439,-1.4052,5.160096798484141,0,0.3
-11.0752,-104.7888,4.1694,-1.4393,5.008399174710546,0,0.3
-11.0275,-105.3583,4.189,-1.449,4.903561846859722,0,0.4
-11.0017,-105.8634,4.1997,-1.4585,4.908006124493245,0,0.4
-10.9989,-106.4089,4.1801,-1.4672,4.936051891159467,0,0.4
-10.970999999999998,-106.9415,4.2091,-1.4585,4.848845136272189,0,0.4
-10.9079,-107.4961,4.2651,-1.4413,4.969437869762703,0,0.3
-10.8758,-108.0215,4.2977,-1.4396,4.993430949002624,0,0.3
-10.8202,-108.54,4.3418,-1.4397,4.845585245529616,0,0.4
-10.7884,-109.07799999999999,4.3483,-1.4375,4.71162004884303,0,0.4
-10.7395,-109.6287,4.3755,-1.4515,4.756866905521032,0,0.4
-10.7105,-110.1363,4.3649,-1.4676,4.79364604095613,0,0.4
-10.6566,-110.6808,4.3767,-1.4769999999999999,4.851647843083441,0,0.4
-10.6301,-111.1937,4.3897,-1.4766,5.020492820515985,0,0.3
-10.6179,-111.7381,4.4041,-1.4786,5.161056958697254,0,0.3
-10.5873,-112.2864,4.4154,-1.4919,5.079995557216516,0,0.3
-10.5788,-112.8324,4.4532,-1.4979,5.077828073896772,0,0.3
-10.5914,-113.3843,4.5055,-1.506,5.142352467543475,0,0.3
-10.5728,-113.9314,4.5265,-1.5172,5.110447153752683,0,0.3
-10.5671,-114.4649,4.5493,-1.5159,5.057670246226271,0,0.3
-10.5835,-114.9738,4.5358,-1.5131,5.116552173036001,0,0.3
-10.5731,-115.4922,4.5672,-1.5109,5.004378872486935,0,0.3
-10.5817,-116.0018,4.5693,-1.5089,4.953176024385181,0,0.3
-10.5653,-116.5033,4.6388,-1.5054,4.940115904792437,0,0.4
-10.5564,-117.029,4.5891,-1.5044,4.857261107239111,0,0.4
-10.5381,-117.5619,4.627,-1.5089,4.724999921440523,0,0.4
-10.5585,-118.0937,4.6764,-1.5174,4.7144528600028455,0,0.4
-10.5205,-118.6733,4.698,-1.5253,4.712210905972709,0,0.4
-10.5433,-119.2107,4.7248,-1.5377,4.551403732635753,0,0.5
-10.5516,-119.7421,4.7419,-1.5665,4.384877425519707,0,0.5
-10.6101,-120.2994,4.7842,-1.6013,4.371439920256122,0,0.5
-10.6344,-120.8257,4.793,-1.6268,4.374540843924054,0,0.5
-10.6899,-121.3649,4.7976,-1.6529,4.298325458981985,0,0.6
-10.7476,-121.8884,4.7948,-1.6814,4.351373778125417,0,0.5
-10.8659,-122.4019,4.8134,-1.7019,4.588363900653101,0,0.5
-10.9294,-122.898,4.8455,-1.7139,4.687048192665923,0,0.4
-11.0501,-123.4606,4.8843,-1.7158,4.704618242566032,0,0.4
-11.1516,-123.9621,4.8957,-1.6956,4.804546851381986,0,0.4
-11.2145,-124.5089,4.9353,-1.6346,4.785373600324647,0,0.4
-11.2664,-125.0337,4.9266,-1.5695,4.668787519224808,0,0.4
-11.2684,-125.5815,4.9313,-1.494,4.53989045216711,0,0.5
-11.2359,-126.0959,4.977,-1.3971,4.407211616994224,0,0.5
-11.1679,-126.6598,5.0013,-1.2570000000000001,4.20072902684952,0,0.6
-10.958,-127.1967,5.0216,-1.0783,4.095637093312321,0,0.6
-10.6607,-127.6917,5.0423,-0.8663,4.0043335663037745,0,0.7
-10.2582,-128.102,5.064,-0.6188,3.896925863748784,0,0.7
-9.76,-128.4054,5.0436,-0.3435,4.060405464625884,0,0.6
-9.2751,-128.5398,5.077,-0.0905,4.051602434610977,0,0.6
-8.7506,-128.5739,5.0713,0.1841,4.154460756158429,0,0.6
-8.2573,-128.4711,5.0511,0.322,4.220838090823664,0,0.6
-7.7687,-128.2913,5.0687,0.3308,4.293869162156987,0,0.6
-7.2631,-128.17700000000002,5.0292,0.2917,4.182250315104387,0,0.6
-6.7405,-128.0818,4.9436,0.2409,4.223608483921579,0,0.6
-6.185,-127.9812,4.9316,0.1931,4.2007233416838305,0,0.6
-5.6675,-127.9234,4.9199,0.1635,4.363266076557901,0,0.5
-5.1703,-127.8672,4.9474,0.1405,4.48374195131647,0,0.5
-4.6578,-127.83,4.8467,0.1073,4.4641382200619,0,0.5
-4.1473,-127.8146,4.8613,0.0853,4.549011178129048,0,0.5
-3.6204,-127.8144,4.7544,0.057999999999999996,4.563574351697747,0,0.5
-3.1087,-127.7973,4.8759,0.0248,4.375537111408546,0,0.5
-2.5742,-127.8217,4.798,-0.0105,4.215555028953878,0,0.6
-2.0476,-127.8723,4.7597,-0.0592,4.287744245746569,0,0.6
-1.5184,-127.9297,4.7783,-0.1135,4.309508670995226,0,0.6
-1.0239,-128.0288,4.6486,-0.1589,4.394726025899935,0,0.5
-0.4474,-128.1917,4.681,-0.2163,4.533016972720096,0,0.5
0.0211,-128.3762,4.6571,-0.2551,4.610733211887697,0,0.5
0.5393,-128.5348,4.8449,-0.2908,4.568911496802025,0,0.5
1.0669,-128.7578,4.7129,-0.3263,4.55866978333434,0,0.5
1.5931,-128.9259,4.9017,-0.3611,4.560006499366738,0,0.5
2.0812,-129.1565,4.9319,-0.3965,4.396731541543449,0,0.5
2.5675,-129.4029,4.8325,-0.4255,4.3208308999188505,0,0.6
3.0226,-129.6804,4.9144,-0.4583,4.300826938310313,0,0.6
3.5084,-129.9649,4.8494,-0.5199,4.247935646336181,0,0.6
3.93,-130.236,5.0154,-0.5839,4.124221963048555,0,0.6
4.3888,-130.639,4.8565,-0.6549,4.088447226908953,0,0.6
4.7877,-131.0025,4.9241,-0.7145,4.119329585019406,0,0.6
5.1726,-131.3868,4.9057,-0.7712,4.198862674088039,0,0.6
5.5467,-131.7705,4.9502,-0.8346,4.207853715289077,0,0.6
5.8745,-132.1515,4.9804,-0.884,4.225263943317359,0,0.6
6.1569,-132.5835,5.0976,-0.9242,4.383954114598229,0,0.5
6.4348,-133.0038,5.0923,-0.9649,4.399567382794817,0,0.5
6.7257,-133.4804,5.0616,-1.0089,4.29431902355372,0,0.6
6.9935,-133.9592,5.1856,-1.0407,4.361005501802127,0,0.5
7.2357,-134.4811,5.0938,-1.0786,4.3455951976212805,0,0.6
7.4842,-135.0145,5.1877,-1.1355,4.365258590549509,0,0.5
7.6361,-135.502,5.1337,-1.1849,4.379103079194348,0,0.5
7.8023,-136.0162,5.1459,-1.2372,4.575582654199261,0,0.5
7.9421,-136.5384,5.2345,-1.2972,4.6331970142493795,0,0.5
8.0396,-137.0665,5.2782,-1.3425,4.739036933923742,0,0.4
8.1468,-137.5868,5.3052,-1.3681,4.730694793850701,0,0.4
8.1738,-138.1229,5.3155,-1.3894,4.847772610821315,0,0.4
8.2754,-138.6405,5.3136,-1.4118,4.8088066983382305,0,0.4
8.3295,-139.2191,5.2752,-1.4379,4.656105633534723,0,0.4
8.3802,-139.7501,5.3882,-1.4789,4.517680766874568,0,0.5
8.3584,-140.2595,5.3955,-1.5148,4.314808651237055,0,0.6
8.3703,-140.7789,5.501,-1.5735,4.2291297551688904,0,0.6
8.3318,-141.2986,5.5444,-1.6277,4.121363795011398,0,0.6
8.2785,-141.826,5.5003,-1.6812,4.036389394874889,0,0.7
8.154,-142.3924,5.4361,-1.7353,3.9061105751503824,0,0.7
7.9762,-142.8798,5.486000000000001,-1.794,3.9069179494329767,0,0.7
7.8536,-143.3694,5.4553,-1.8411,3.7960581473498785,0,0.7
7.6728,-143.8567,5.4433,-1.8938,3.5933659729101146,0,0.8
7.4823,-144.394,5.689,-1.9531,3.6140449603736586,0,0.8
7.2217,-144.8249,5.5958,-2.0063,3.796441741262373,0,0.7
6.9672,-145.3043,5.6984,-2.0578,3.9570286340655816,0,0.7
6.7375,-145.786,5.6935,-2.1001,4.013205486555934,0,0.7
6.3765,-146.1836,5.7304,-2.1411,4.050456792278256,0,0.6
6.0844,-146.6329,5.7051,-2.1923,4.192230568296498,0,0.6
5.7727,-147.0319,5.7207,-2.2442,4.227987259523077,0,0.6
5.4422,-147.4668,5.7629,-2.2983,4.2066837571542655,0,0.6
5.0835,-147.8278,5.7845,-2.3475,4.256081171132737,0,0.6
4.6403,-148.1693,5.8489,-2.3926,4.573095851183992,0,0.5
4.2819,-148.555,5.7879,-2.3931,4.7302090046611,0,0.4
3.8124,-148.8777,5.8678,-2.3928,4.863162279797391,0,0.4
3.4082,-149.2201,5.8804,-2.3881,5.112827011381691,0,0.3
3.0172,-149.5696,5.891,-2.3855,5.258816614654621,0,0.2
2.5992,-149.9128,5.9341,-2.3754,5.240808186670728,0,0.3
2.2123,-150.2593,5.9313,-2.3631,5.100200119628922,0,0.3
1.8254,-150.6114,5.9586,-2.3753,5.132611991204572,0,0.3
1.4213,-150.961,5.9645,-2.4188,4.983870533410281,0,0.3
0.9825,-151.2878,5.9446,-2.4873,5.028109361941235,0,0.3
0.5586,-151.5644,5.9686,-2.5527,4.79105754419566,0,0.4
0.0954,-151.7931,5.9443,-2.6096,4.591296375221882,0,0.5
-0.371,-152.069,5.9959,-2.5897,4.301177948955949,0,0.6
-0.8013,-152.3411,6.0761,-2.519,4.0807660866333455,0,0.6
-1.2551,-152.6234,6.0206,-2.3852,3.7471600104346994,0,0.8
-1.5819,-153.0315,6.0414,-2.2172,3.6968690249051264,0,0.8
-1.8977,-153.5093,6.0926,-1.9657,3.668625370572157,0,0.8
-2.0708,-154.0001,6.1423,-1.7011,3.6196398889920434,0,0.8
-2.0944,-154.57299999999998,6.1715,-1.4189,3.8391203745770723,0,0.7
-1.9495,-155.1017,6.1449,-1.1132,4.022405685472474,0,0.7
-1.6802,-155.5874,6.1034,-0.8347,4.2230508737636505,0,0.6
-1.2623,-155.9061,6.1454,-0.6406,4.490464397026441,0,0.5
-0.8284,-156.2369,6.1257,-0.5758,4.644305604472514,0,0.5
-0.3868,-156.5465,6.1812,-0.5521,4.490628554077397,0,0.5
0.0333,-156.8279,6.1448,-0.5375,4.330226395585409,0,0.6
0.4925,-157.1276,6.1163,-0.5082,4.061194277930531,0,0.6
0.9544,-157.4343,6.1342,-0.4973,3.8156006866247534,0,0.7
1.4144,-157.6968,6.1542,-0.4951,3.590901760969146,0,0.8
1.8217,-158.0144,6.2003,-0.4886,3.575732005400086,0,0.8
2.2272,-158.3088,6.2146,-0.4803,3.5260781621449233,0,0.8
2.6801,-158.5296,6.1713,-0.4783,3.5790945747745724,0,0.8
3.1207,-158.7766,6.2083,-0.4777,3.597426135389318,0,0.8
3.5299,-159.1158,6.1701,-0.4743,3.6184456492694963,0,0.8
4.0613,-159.361,6.207000000000001,-0.4672,3.5339460172875494,0,0.8
4.4985,-159.6095,6.3262,-0.4554,3.6189646196700496,0,0.8
4.9533,-159.9048,6.2631,-0.4383,3.6303472374632393,0,0.8
5.4304,-160.1205,6.2895,-0.43200000000000005,3.7165950546590114,0,0.8
5.9073,-160.3075,6.261,-0.4278,3.753425289151197,0,0.7
6.3432,-160.6016,6.2685,-0.4233,3.846853168645051,0,0.7
6.827999999999999,-160.8358,6.2569,-0.419,3.9172096748829066,0,0.7
7.3134,-161.0804,6.2853,-0.4131,3.964636609168057,0,0.7
7.7915,-161.3304,6.2888,-0.4503,3.8898994499734814,0,0.7
8.2579,-161.6598,6.3238,-0.5006,3.8852550197491666,0,0.7
8.6886,-161.925,6.3528,-0.5289,3.99108421162566,0,0.7
9.1288,-162.2191,6.3501,-0.5457,3.9618305001500724,0,0.7
9.5901,-162.4559,6.3274,-0.5609,3.9875790629809815,0,0.7
10.0131,-162.7951,6.3391,-0.5739,4.103836440736004,0,0.6
10.4561,-163.1137,6.4102,-0.5931,4.169405588809059,0,0.6
10.8971,-163.4194,6.3558,-0.6399,3.904569297956609,0,0.7
11.2698,-163.7944,6.4322,-0.7121,3.8177662381745856,0,0.7
11.6555,-164.1948,6.4557,-0.818,3.879189864034779,0,0.7
12.0154,-164.6353,6.4268,-0.9122,3.6883338947959876,0,0.8
12.3004,-165.0685,6.3944,-1.0045,3.6756156188195996,0,0.8
12.4982,-165.5452,6.4164,-1.0553,4.032123793524388,0,0.7
12.7447,-166.0377,6.4309,-1.103,4.186816578346381,0,0.6
12.9656,-166.5422,6.4278,-1.1546,4.25605028668919,0,0.6
13.1152,-167.03099999999998,6.5086,-1.2267,4.5225579250943255,0,0.5
13.243,-167.5676,6.4851,-1.2687,4.62032212593456,0,0.5
