x,y,z,yaw,velocity,change_flag,look_ahead
-18.4705,-67.3143,2.7882,-1.5238,4.920898361547244,0,0.4
-18.4597,-67.8751,2.8232,-1.5258,4.87676021603191,0,0.4
-18.4433,-68.4388,2.8545,-1.5145,5.033721819259935,0,0.4
-18.4383,-68.9403,2.8546,-1.5053,4.952724093065724,0,0.4
-18.4353,-69.459,2.8841,-1.5037,4.978148755787591,0,0.4
-18.4134,-70.0316,2.8974,-1.5028,5.026294765379914,0,0.4
-18.3969,-70.581,2.9115,-1.5041,5.170858896495215,0,0.4
-18.3853,-71.1477,2.9619999999999997,-1.5075,5.092267404594012,0,0.4
-18.3881,-71.6504,2.9728,-1.5077,5.123686672696378,0,0.4
-18.3666,-72.2028,2.963,-1.5089,4.901802556593465,0,0.4
-18.3521,-72.7312,2.9857,-1.5101,4.861160909086104,0,0.4
-18.3258,-73.2906,3.0434,-1.5115,4.630356800567993,0,0.5
-18.348,-73.8184,3.0536,-1.5126,4.602472093980461,0,0.5
-18.3544,-74.3518,3.0705,-1.5148,4.630257714287449,0,0.5
-18.3009,-74.9143,3.0665,-1.5154,4.716771472364451,0,0.5
-18.3323,-75.4511,3.1196,-1.5134,4.8533356183131655,0,0.4
-18.3298,-75.9894,3.1225,-1.5119,5.137718633783615,0,0.4
-18.3132,-76.5219,3.1581,-1.5118,5.423366690495344,0,0.3
-18.3013,-77.079,3.1888,-1.5107,5.602793358528258,0,0.3
-18.316,-77.6122,3.1888,-1.5091,5.902757190861047,0,0.2
-18.3057,-78.1266,3.1952,-1.5061,5.975694691342354,0,0.2
-18.3155,-78.6665,3.2316,-1.5,5.914546990902181,0,0.2
-18.2839,-79.2379,3.2345,-1.4915,5.835792977438135,0,0.2
-18.2796,-79.7784,3.2275,-1.4892,5.749650215062987,0,0.3
-18.2606,-80.298,3.2597,-1.4909999999999999,5.601488278691828,0,0.3
-18.2503,-80.8478,3.2706,-1.4839,5.272041475779424,0,0.3
-18.2112,-81.3725,3.3019,-1.4731,5.213954246452251,0,0.4
-18.1822,-81.9252,3.3292,-1.4638,5.204361426689853,0,0.4
-18.1395,-82.4584,3.3559,-1.4638,5.223594228530361,0,0.4
-18.1091,-82.9934,3.3867,-1.4744,5.159359165846799,0,0.4
-18.1114,-83.5472,3.3782,-1.4923,5.258159860003094,0,0.3
-18.0958,-84.0917,3.3875,-1.51,5.311074810984978,0,0.3
-18.0814,-84.6184,3.4098,-1.5242,5.397890299166051,0,0.3
-18.0719,-85.1224,3.4426,-1.5404,5.343297670582943,0,0.3
-18.0872,-85.6803,3.4699,-1.5539,5.3779491320794435,0,0.3
-18.1164,-86.1984,3.4688,-1.5563,5.453083592984942,0,0.3
-18.1197,-86.7277,3.4955,-1.5557,5.375684257324469,0,0.3
-18.1466,-87.2294,3.4864,-1.5532,5.312899834093,0,0.3
-18.1596,-87.7486,3.5255,-1.5519,5.357035076953876,0,0.3
-18.1775,-88.3028,3.5489,-1.55,5.522924023474758,0,0.3
-18.1821,-88.8732,3.5904,-1.5383,5.7031121272485965,0,0.3
-18.1797,-89.4225,3.5941,-1.5261,5.810819780696574,0,0.2
-18.2002,-89.9693,3.6264,-1.518,5.894729821271462,0,0.2
-18.1795,-90.491,3.6568,-1.5108,5.951041545637933,0,0.2
-18.1914,-91.0153,3.6585,-1.5032,5.810657495002371,0,0.2
